datetime,open,high,low,close,volume
2025-01-03 17:30:00,98164.02,98299.76,97944.44,98026.0,332.07357
2025-01-03 18:00:00,98025.99,98481.74,98000.0,98481.73,345.50984
2025-01-03 18:30:00,98481.73,98697.86,98290.75,98527.98,468.1334
2025-01-03 19:00:00,98527.97,98976.91,98491.53,98697.85,763.35955
2025-01-03 19:30:00,98697.85,98838.18,98554.3,98592.01,307.06756
2025-01-03 20:00:00,98592.02,98748.0,98300.0,98618.09,426.34055
2025-01-03 20:30:00,98618.08,98629.05,98311.51,98311.52,419.82916
2025-01-03 21:00:00,98311.51,98369.56,98196.96,98274.48,341.03029
2025-01-03 21:30:00,98274.47,98419.14,98209.95,98272.7,166.35008
2025-01-03 22:00:00,98272.7,98512.94,98272.7,98460.37,174.29159
2025-01-03 22:30:00,98460.38,98485.83,98250.0,98296.37,143.25685
2025-01-03 23:00:00,98296.37,98382.19,98101.0,98101.01,171.16678
2025-01-03 23:30:00,98101.01,98184.6,98067.99,98174.18,143.09549
2025-01-04 00:00:00,98174.17,98288.0,98016.69,98094.02,256.92558
2025-01-04 00:30:00,98094.02,98094.02,97887.2,97950.01,208.21763
2025-01-04 01:00:00,97950.01,98005.69,97800.0,97960.15,175.38433
2025-01-04 01:30:00,97960.15,98095.06,97909.09,98040.0,116.71426
2025-01-04 02:00:00,98040.0,98042.02,97848.48,97900.67,173.84382
2025-01-04 02:30:00,97900.67,98314.15,97874.64,98304.51,195.05776
2025-01-04 03:00:00,98304.51,98304.51,98052.97,98086.8,139.14915
2025-01-04 03:30:00,98086.8,98269.39,98078.48,98200.0,135.53935
2025-01-04 04:00:00,98200.01,98200.01,97900.0,97948.87,156.41186
2025-01-04 04:30:00,97948.87,98012.91,97862.87,98001.0,148.08771
2025-01-04 05:00:00,98001.0,98164.75,97988.76,98143.44,108.86877
2025-01-04 05:30:00,98143.45,98196.51,98063.34,98126.21,141.1091
2025-01-04 06:00:00,98126.21,98140.98,98047.79,98073.02,108.27212
2025-01-04 06:30:00,98073.03,98209.7,98039.91,98127.54,103.65126
2025-01-04 07:00:00,98127.53,98350.04,98095.17,98193.71,288.71588
2025-01-04 07:30:00,98193.71,98323.28,98169.92,98271.88,165.74553
2025-01-04 08:00:00,98271.87,98306.22,98112.55,98185.85,137.61829
2025-01-04 08:30:00,98185.85,98270.07,97905.26,97906.07,166.05749
2025-01-04 09:00:00,97906.08,97980.0,97713.11,97873.39,261.61372
2025-01-04 09:30:00,97873.39,97899.07,97532.58,97690.37,410.17778
2025-01-04 10:00:00,97690.37,97762.33,97600.0,97736.17,194.34169
2025-01-04 10:30:00,97736.17,97859.6,97736.16,97789.32,136.34391
2025-01-04 11:00:00,97789.32,97789.32,97711.54,97758.89,139.23648
2025-01-04 11:30:00,97758.89,97923.07,97758.88,97889.39,139.8747
2025-01-04 12:00:00,97889.4,98016.97,97800.0,97921.89,186.52785
2025-01-04 12:30:00,97921.9,97993.49,97801.49,97888.12,150.26907
2025-01-04 13:00:00,97888.12,97967.35,97770.74,97849.51,185.73781
2025-01-04 13:30:00,97849.51,98068.46,97750.0,97973.05,277.46273
2025-01-04 14:00:00,97973.05,98013.32,97828.38,98000.0,172.8449
2025-01-04 14:30:00,98000.01,98080.15,97940.64,98035.04,156.5967
2025-01-04 15:00:00,98035.05,98152.02,97625.6,97832.06,262.40947
2025-01-04 15:30:00,97832.07,97832.07,97514.79,97657.94,475.37478
2025-01-04 16:00:00,97657.95,97874.68,97623.99,97703.12,205.33172
2025-01-04 16:30:00,97703.11,97729.14,97549.99,97704.6,369.78729
2025-01-04 17:00:00,97704.6,97826.81,97687.77,97780.29,105.5756
2025-01-04 17:30:00,97780.28,98049.99,97752.02,98016.26,145.87145
2025-01-04 18:00:00,98016.26,98139.13,97962.67,98057.28,142.22652
2025-01-04 18:30:00,98057.27,98098.39,97909.85,97961.56,94.99145
2025-01-04 19:00:00,97961.56,98350.0,97931.23,98167.17,215.07358
2025-01-04 19:30:00,98167.17,98264.24,98093.66,98166.26,115.4081
2025-01-04 20:00:00,98166.26,98490.0,98166.25,98456.37,183.24185
2025-01-04 20:30:00,98456.37,98671.02,98400.0,98599.02,258.45288
2025-01-04 21:00:00,98599.02,98778.43,98502.77,98532.81,360.71599
2025-01-04 21:30:00,98532.81,98532.82,98344.0,98362.43,175.65991
2025-01-04 22:00:00,98362.43,98406.27,98266.33,98268.0,143.37617
2025-01-04 22:30:00,98268.01,98484.85,98265.91,98417.25,146.3313
2025-01-04 23:00:00,98417.25,98419.14,98143.2,98240.0,144.71746
2025-01-04 23:30:00,98240.0,98311.24,98208.0,98220.5,109.11376
2025-01-05 00:00:00,98220.51,98391.59,98154.18,98272.31,165.26249
2025-01-05 00:30:00,98272.31,98343.9,98200.36,98213.43,89.17103
2025-01-05 01:00:00,98213.44,98322.35,98151.51,98213.61,99.19419
2025-01-05 01:30:00,98213.61,98213.62,98050.0,98123.53,138.16828
2025-01-05 02:00:00,98123.53,98212.13,98123.52,98181.82,102.92484
2025-01-05 02:30:00,98181.81,98227.49,98105.41,98227.48,84.61195
2025-01-05 03:00:00,98227.49,98227.49,98115.3,98152.01,62.38217
2025-01-05 03:30:00,98152.01,98187.97,98069.0,98187.96,88.85558
2025-01-05 04:00:00,98187.97,98522.76,98187.96,98487.16,178.31655
2025-01-05 04:30:00,98487.17,98487.17,98348.15,98357.46,60.34022
2025-01-05 05:00:00,98357.46,98425.97,98264.78,98425.96,97.80036
2025-01-05 05:30:00,98425.96,98500.0,98305.03,98358.98,114.84962
2025-01-05 06:00:00,98358.98,98393.94,98304.82,98370.35,62.43212
2025-01-05 06:30:00,98370.34,98500.0,98339.57,98451.47,87.17918
2025-01-05 07:00:00,98451.48,98464.84,98339.97,98339.97,71.85578
2025-01-05 07:30:00,98339.98,98355.83,98268.77,98268.77,46.45591
2025-01-05 08:00:00,98268.77,98268.78,97777.77,97897.1,392.43105
2025-01-05 08:30:00,97897.11,97941.97,97822.0,97861.04,119.30825
2025-01-05 09:00:00,97861.04,97943.02,97814.72,97819.33,96.74407
2025-01-05 09:30:00,97819.32,97910.74,97637.93,97652.2,244.39139
2025-01-05 10:00:00,97652.21,97776.68,97600.0,97600.02,235.85863
2025-01-05 10:30:00,97600.02,97748.84,97600.01,97737.48,95.93199
2025-01-05 11:00:00,97737.48,97822.16,97685.53,97727.27,90.97828
2025-01-05 11:30:00,97727.27,97735.96,97615.13,97641.63,95.73943
2025-01-05 12:00:00,97641.62,97922.89,97569.04,97717.27,163.73852
2025-01-05 12:30:00,97717.26,97956.66,97673.67,97770.01,152.73674
2025-01-05 13:00:00,97770.01,97965.31,97737.2,97965.3,119.24848
2025-01-05 13:30:00,97965.3,98018.96,97680.18,97689.96,162.69471
2025-01-05 14:00:00,97689.96,97779.96,97276.79,97484.97,540.0203
2025-01-05 14:30:00,97484.97,97967.08,97372.99,97855.06,236.63844
2025-01-05 15:00:00,97855.06,98024.48,97702.3,97908.1,207.34019
2025-01-05 15:30:00,97908.1,98281.89,97908.1,98028.98,284.89055
2025-01-05 16:00:00,98028.98,98332.54,97988.88,98082.34,315.28803
2025-01-05 16:30:00,98082.34,98113.29,97937.82,98035.17,139.27578
2025-01-05 17:00:00,98035.17,98078.94,97880.39,97967.99,161.52147
2025-01-05 17:30:00,97968.0,98023.84,97673.57,97731.08,197.1345
2025-01-05 18:00:00,97731.09,97777.46,97577.46,97706.91,217.38967
2025-01-05 18:30:00,97706.91,97927.98,97695.58,97918.91,83.90066
2025-01-05 19:00:00,97918.91,98109.0,97854.99,98056.22,171.95994
2025-01-05 19:30:00,98056.22,98079.64,97975.24,98079.63,134.8969
2025-01-05 20:00:00,98079.64,98678.0,98024.0,98482.49,470.53676
2025-01-05 20:30:00,98482.49,98497.32,98161.38,98275.71,209.92491
2025-01-05 21:00:00,98275.71,98419.94,98216.58,98303.61,213.75521
2025-01-05 21:30:00,98303.62,98522.46,98283.29,98496.52,114.02847
2025-01-05 22:00:00,98496.52,98556.3,98344.0,98550.18,114.76408
2025-01-05 22:30:00,98550.17,98745.45,98516.27,98695.21,293.08867
2025-01-05 23:00:00,98695.21,98836.85,98366.12,98475.09,344.33388
2025-01-05 23:30:00,98475.09,98504.0,98322.72,98363.61,125.34701
2025-01-06 00:00:00,98363.61,98773.48,98300.0,98477.68,286.21077
2025-01-06 00:30:00,98477.68,98561.96,98190.75,98217.23,208.01988
2025-01-06 01:00:00,98217.23,98345.68,97920.0,98121.23,261.85346
2025-01-06 01:30:00,98121.24,98816.28,98116.0,98759.43,305.52518
2025-01-06 02:00:00,98759.42,99333.0,98649.97,98757.01,1199.70175
2025-01-06 02:30:00,98757.01,99118.24,98670.27,98815.39,413.71811
2025-01-06 03:00:00,98815.39,99124.24,98759.55,99099.09,327.24839
2025-01-06 03:30:00,99099.09,99235.99,99000.0,99037.57,194.94576
2025-01-06 04:00:00,99037.57,99444.0,99037.57,99250.0,314.81934
2025-01-06 04:30:00,99250.0,99500.88,99184.98,99466.09,330.68726
2025-01-06 05:00:00,99466.09,99666.0,99400.0,99660.12,332.02966
2025-01-06 05:30:00,99660.13,99892.0,99502.0,99600.0,607.3505
2025-01-06 06:00:00,99600.0,99700.0,99382.31,99484.83,404.61171
2025-01-06 06:30:00,99484.84,99763.99,99440.64,99512.21,399.23762
2025-01-06 07:00:00,99512.21,99529.87,99161.14,99322.68,367.86588
2025-01-06 07:30:00,99322.67,99423.68,99240.24,99318.7,188.0313
2025-01-06 08:00:00,99318.7,99625.69,99318.7,99395.09,236.52082
2025-01-06 08:30:00,99395.08,99426.38,99000.0,99043.49,437.81149
2025-01-06 09:00:00,99043.49,99250.0,99020.0,99114.26,240.72099
2025-01-06 09:30:00,99114.26,99145.63,98942.46,98999.99,206.67012
2025-01-06 10:00:00,99000.0,99057.95,98802.01,99010.43,308.44553
2025-01-06 10:30:00,99010.42,99010.43,98709.28,98767.96,217.42174
2025-01-06 11:00:00,98767.96,99312.0,98712.0,99248.69,429.1917
2025-01-06 11:30:00,99248.69,99410.23,99165.43,99259.99,238.67605
2025-01-06 12:00:00,99259.99,99713.13,99259.99,99572.49,344.62628
2025-01-06 12:30:00,99572.49,99572.5,99142.43,99157.12,279.51781
2025-01-06 13:00:00,99157.12,99363.6,98909.82,99320.03,376.83974
2025-01-06 13:30:00,99320.03,99575.85,99137.47,99492.51,254.38499
2025-01-06 14:00:00,99492.5,99600.0,98711.94,99055.01,649.22156
2025-01-06 14:30:00,99055.0,101295.23,98870.55,100737.03,2838.66381
2025-01-06 15:00:00,100737.03,101700.62,100481.99,101678.1,2022.22758
2025-01-06 15:30:00,101678.11,102468.92,101636.36,102147.95,1642.74181
2025-01-06 16:00:00,102147.95,102480.0,101973.11,102440.02,1131.76921
2025-01-06 16:30:00,102440.01,102469.35,101719.59,102158.67,1013.82095
2025-01-06 17:00:00,102158.67,102158.68,101717.44,101830.53,712.63377
2025-01-06 17:30:00,101830.54,101983.19,101250.0,101831.95,804.41836
2025-01-06 18:00:00,101831.95,102029.02,101578.12,101933.84,478.79988
2025-01-06 18:30:00,101933.84,102053.61,101671.39,101738.8,355.50572
2025-01-06 19:00:00,101738.81,102032.0,101639.6,101892.96,345.67601
2025-01-06 19:30:00,101892.96,102030.3,101737.5,101817.22,285.50413
2025-01-06 20:00:00,101817.22,102318.5,101804.0,102114.94,544.51983
2025-01-06 20:30:00,102114.94,102300.0,101800.0,102127.38,914.024
2025-01-06 21:00:00,102126.9,102329.98,101950.0,102060.6,662.57152
2025-01-06 21:30:00,102060.61,102070.32,101600.05,101611.92,347.62638
2025-01-06 22:00:00,101611.92,101970.0,101600.06,101928.58,219.46376
2025-01-06 22:30:00,101928.58,102084.13,101928.58,102011.98,145.6938
2025-01-06 23:00:00,102011.98,102176.87,101896.87,102082.76,280.84943
2025-01-06 23:30:00,102082.76,102239.58,101980.02,102235.6,155.01841
2025-01-07 00:00:00,102235.6,102423.57,101950.0,102380.85,354.36739
2025-01-07 00:30:00,102380.85,102724.38,101969.8,102042.46,626.00339
2025-01-07 01:00:00,102042.47,102071.9,101684.95,101685.27,302.34138
2025-01-07 01:30:00,101685.27,102026.6,101685.26,101915.66,255.96451
2025-01-07 02:00:00,101915.66,102018.98,101848.49,101848.49,178.99443
2025-01-07 02:30:00,101848.5,101876.27,101651.67,101677.66,213.41479
2025-01-07 03:00:00,101677.66,101818.19,101637.0,101655.51,223.46229
2025-01-07 03:30:00,101655.51,101798.42,101512.91,101708.08,202.8672
2025-01-07 04:00:00,101708.09,101878.79,101708.08,101878.78,140.98608
2025-01-07 04:30:00,101878.79,101925.77,101667.01,101667.02,148.11348
2025-01-07 05:00:00,101667.02,101786.07,101582.79,101718.53,176.67218
2025-01-07 05:30:00,101718.53,101749.15,101629.06,101743.47,164.91611
2025-01-07 06:00:00,101743.47,101894.47,101648.56,101832.89,168.83422
2025-01-07 06:30:00,101832.9,101858.2,101780.2,101820.53,167.168
2025-01-07 07:00:00,101820.53,102015.01,101771.65,101773.95,185.10868
2025-01-07 07:30:00,101773.94,101801.6,101640.47,101664.81,340.96924
2025-01-07 08:00:00,101664.81,101812.29,101618.04,101789.6,248.52967
2025-01-07 08:30:00,101789.61,101995.64,101783.13,101905.08,207.09207
2025-01-07 09:00:00,101905.08,101914.11,101736.29,101765.07,167.64352
2025-01-07 09:30:00,101765.06,101769.93,101632.06,101723.19,322.75921
2025-01-07 10:00:00,101723.18,101723.19,101379.45,101529.89,502.54666
2025-01-07 10:30:00,101529.88,101573.94,101391.17,101406.78,213.82231
2025-01-07 11:00:00,101406.78,101453.0,101300.0,101364.55,313.40411
2025-01-07 11:30:00,101364.54,101364.55,100472.45,100830.86,1259.07777
2025-01-07 12:00:00,100830.86,100956.99,100628.43,100635.12,439.8898
2025-01-07 12:30:00,100635.12,100919.23,100633.61,100750.89,285.20485
2025-01-07 13:00:00,100750.88,100944.26,100672.53,100939.29,360.4936
2025-01-07 13:30:00,100939.28,100960.06,100615.63,100636.8,383.55269
2025-01-07 14:00:00,100636.8,100862.91,100508.19,100759.69,334.37484
2025-01-07 14:30:00,100759.68,100849.99,99732.0,99979.69,2156.38235
2025-01-07 15:00:00,99979.69,100142.99,98113.8,98457.16,5165.7219
2025-01-07 15:30:00,98457.16,98546.55,97153.5,97952.26,3526.40742
2025-01-07 16:00:00,97952.26,98132.0,97586.41,98013.38,1484.53305
2025-01-07 16:30:00,98013.37,98347.81,97727.62,97733.58,918.25025
2025-01-07 17:00:00,97733.58,97806.03,97225.0,97320.81,857.75888
2025-01-07 17:30:00,97320.8,97571.15,96577.0,97277.31,1527.14586
2025-01-07 18:00:00,97277.32,97541.6,97013.5,97061.84,718.45776
2025-01-07 18:30:00,97061.84,97127.75,96600.0,96750.86,832.70093
2025-01-07 19:00:00,96750.86,97200.01,96708.77,96862.16,596.82761
2025-01-07 19:30:00,96862.16,96866.81,96323.67,96451.98,885.24271
2025-01-07 20:00:00,96451.99,96715.18,96181.81,96272.74,791.8398
2025-01-07 20:30:00,96272.74,96870.52,96191.53,96533.35,1028.63053
2025-01-07 21:00:00,96533.34,97028.08,96509.21,96920.01,578.61516
2025-01-07 21:30:00,96920.01,97094.19,96400.0,96501.22,583.33492
2025-01-07 22:00:00,96501.23,97000.0,96412.0,96921.0,382.10582
2025-01-07 22:30:00,96921.0,97220.76,96842.03,97164.0,326.60389
2025-01-07 23:00:00,97163.99,97169.65,96800.8,97066.89,444.40547
2025-01-07 23:30:00,97066.9,97167.43,96857.64,96954.61,366.33659
2025-01-08 00:00:00,96954.6,97127.97,96707.77,96928.42,380.76039
2025-01-08 00:30:00,96928.42,97268.65,96770.95,97268.49,437.06211
2025-01-08 01:00:00,97268.49,97268.5,96892.31,96978.44,273.3906
2025-01-08 01:30:00,96978.44,97090.91,96608.14,96907.15,477.65644
2025-01-08 02:00:00,96907.16,97181.82,96778.57,96979.6,417.77393
2025-01-08 02:30:00,96979.59,97176.11,96878.14,96878.14,259.49043
2025-01-08 03:00:00,96878.14,96878.14,96443.88,96612.25,648.80298
2025-01-08 03:30:00,96612.26,96800.0,96216.83,96525.2,608.91579
2025-01-08 04:00:00,96525.2,96634.58,96200.4,96500.01,558.58291
2025-01-08 04:30:00,96500.01,96510.17,96057.48,96274.81,546.5298
2025-01-08 05:00:00,96274.8,96631.85,96102.94,96620.89,432.27921
2025-01-08 05:30:00,96620.9,96654.61,96375.76,96492.01,273.58145
2025-01-08 06:00:00,96492.01,96636.37,96204.9,96204.91,320.50554
2025-01-08 06:30:00,96204.91,96206.93,95259.3,95284.31,1550.28335
2025-01-08 07:00:00,95284.31,95706.58,95250.76,95481.5,712.35596
2025-01-08 07:30:00,95481.5,95815.52,95374.37,95657.09,614.15391
2025-01-08 08:00:00,95657.09,95976.77,95528.56,95838.06,542.18602
2025-01-08 08:30:00,95838.07,96132.47,95803.47,95945.99,375.4129
2025-01-08 09:00:00,95946.0,96098.1,95906.63,95912.72,273.18332
2025-01-08 09:30:00,95912.72,95919.46,95412.0,95432.82,340.04072
2025-01-08 10:00:00,95432.83,95879.94,95432.43,95862.26,371.22073
2025-01-08 10:30:00,95862.27,96000.0,95687.24,95961.02,342.38068
2025-01-08 11:00:00,95961.03,96052.0,95508.0,95555.3,297.06187
2025-01-08 11:30:00,95555.31,95587.39,94543.86,95134.92,1538.57807
2025-01-08 12:00:00,95134.92,95376.56,94944.0,95117.81,541.77566
2025-01-08 12:30:00,95117.56,95347.38,94852.23,94888.01,506.58535
2025-01-08 13:00:00,94888.01,95679.69,94888.0,95561.77,754.56393
2025-01-08 13:30:00,95561.76,95659.98,95147.43,95384.0,523.22293
2025-01-08 14:00:00,95384.01,95685.18,95202.77,95439.08,636.56238
2025-01-08 14:30:00,95439.07,95865.71,94888.88,95288.01,1494.96461
2025-01-08 15:00:00,95288.0,96079.32,94710.0,94797.37,1781.63338
2025-01-08 15:30:00,94797.38,95523.02,94624.43,95493.77,1284.80339
2025-01-08 16:00:00,95493.77,95555.25,94852.94,94886.24,724.16957
2025-01-08 16:30:00,94886.23,95149.61,94556.21,94787.87,821.01631
2025-01-08 17:00:00,94787.87,94847.99,92899.02,93016.38,2985.42755
2025-01-08 17:30:00,93016.38,94132.94,92500.9,94030.82,2310.57381
2025-01-08 18:00:00,94030.81,95106.33,93977.0,94921.4,1243.78532
2025-01-08 18:30:00,94921.4,94933.04,93753.99,94242.61,847.13912
2025-01-08 19:00:00,94242.62,94859.54,94059.33,94752.0,806.99858
2025-01-08 19:30:00,94752.0,94752.0,94053.82,94243.89,524.27256
2025-01-08 20:00:00,94243.89,94404.0,93755.48,94012.5,607.95094
2025-01-08 20:30:00,94012.49,94277.38,93868.92,93980.0,442.47617
2025-01-08 21:00:00,93982.01,94317.04,93600.0,94180.46,485.78164
2025-01-08 21:30:00,94180.46,94596.0,94107.8,94468.97,467.82606
2025-01-08 22:00:00,94468.97,94939.4,94460.86,94785.75,369.61562
2025-01-08 22:30:00,94785.75,95290.99,94723.68,95290.93,374.03184
2025-01-08 23:00:00,95290.93,95310.94,94950.0,95028.47,307.94653
2025-01-08 23:30:00,95028.47,95239.99,94900.0,95060.61,269.36658
2025-01-09 00:00:00,95060.61,95077.09,94809.07,94880.0,242.04061
2025-01-09 00:30:00,94880.0,95150.0,94823.52,95135.3,310.12158
2025-01-09 01:00:00,95135.3,95382.32,94973.78,95261.84,344.20049
2025-01-09 01:30:00,95261.83,95261.84,94966.66,94983.82,252.56129
2025-01-09 02:00:00,94983.82,95030.31,93422.89,94484.36,2588.41838
2025-01-09 02:30:00,94484.36,94878.52,94263.15,94776.99,630.79837
2025-01-09 03:00:00,94777.0,94800.69,94256.44,94356.5,703.32603
2025-01-09 03:30:00,94356.5,94366.99,94017.93,94027.9,348.21833
2025-01-09 04:00:00,94027.91,94198.36,93796.99,94170.93,429.97156
2025-01-09 04:30:00,94170.93,94487.74,94129.99,94424.24,256.17649
2025-01-09 05:00:00,94424.24,94537.98,94280.65,94492.01,203.97826
2025-01-09 05:30:00,94492.01,94566.64,94371.06,94472.58,143.95538
2025-01-09 06:00:00,94472.59,94618.63,94277.16,94393.13,271.29657
2025-01-09 06:30:00,94393.14,94438.94,94048.07,94095.03,244.34564
2025-01-09 07:00:00,94095.04,94299.22,93741.26,93741.26,407.77108
2025-01-09 07:30:00,93741.26,93800.0,93186.38,93221.59,866.82516
2025-01-09 08:00:00,93221.59,93312.44,92800.0,92990.0,1060.27223
2025-01-09 08:30:00,92990.01,93400.98,92750.0,93030.87,836.91663
2025-01-09 09:00:00,93030.88,93597.3,92970.96,93490.7,520.85498
2025-01-09 09:30:00,93490.69,93787.75,93432.5,93516.62,491.24827
2025-01-09 10:00:00,93516.63,93660.0,93202.6,93300.76,435.56417
2025-01-09 10:30:00,93300.76,93470.0,93016.55,93462.43,522.73444
2025-01-09 11:00:00,93462.43,93877.46,93312.52,93720.01,344.21667
2025-01-09 11:30:00,93720.01,93764.83,93224.0,93465.23,362.57923
2025-01-09 12:00:00,93465.23,93696.97,93284.45,93620.0,316.72417
2025-01-09 12:30:00,93620.01,93679.58,93155.25,93421.94,393.65751
2025-01-09 13:00:00,93421.94,93486.19,92684.02,92872.01,821.21729
2025-01-09 13:30:00,92872.02,92918.83,91900.12,91986.42,2653.21831
2025-01-09 14:00:00,91986.41,92741.15,91800.0,92440.96,1499.40707
2025-01-09 14:30:00,92440.95,92900.0,92099.47,92863.8,863.65261
2025-01-09 15:00:00,92863.81,93556.59,92671.67,93540.53,975.4351
2025-01-09 15:30:00,93540.52,94588.23,93452.0,94244.02,1585.03857
2025-01-09 16:00:00,94244.02,94685.25,93905.18,94027.11,1004.38885
2025-01-09 16:30:00,94027.1,94399.99,93846.15,94250.95,592.67884
2025-01-09 17:00:00,94250.96,94293.96,93649.41,93802.25,494.95232
2025-01-09 17:30:00,93802.25,93842.39,92325.0,92693.11,1433.02892
2025-01-09 18:00:00,92693.11,92939.32,92403.77,92756.01,882.27608
2025-01-09 18:30:00,92756.01,93239.51,92615.38,93020.11,558.14169
2025-01-09 19:00:00,93020.1,93291.96,92752.38,92842.5,403.56472
2025-01-09 19:30:00,92842.5,93035.4,91900.01,91909.59,1255.63256
2025-01-09 20:00:00,91909.59,92371.32,91203.67,91291.69,2026.0501
2025-01-09 20:30:00,91291.69,92200.0,91220.5,91903.22,922.04961
2025-01-09 21:00:00,91903.21,92497.66,91781.09,92277.94,701.68719
2025-01-09 21:30:00,92277.93,92350.0,91921.28,92108.84,412.11335
2025-01-09 22:00:00,92108.84,92287.63,91624.0,92185.92,590.36474
2025-01-09 22:30:00,92186.66,92720.67,92186.66,92456.32,536.517
2025-01-09 23:00:00,92456.32,92689.38,92185.49,92227.36,428.72355
2025-01-09 23:30:00,92227.36,92562.47,92034.55,92552.49,375.92486
2025-01-10 00:00:00,92552.49,92766.64,92431.73,92567.0,520.16348
2025-01-10 00:30:00,92567.01,92850.0,92457.65,92775.84,245.44314
2025-01-10 01:00:00,92775.85,92916.66,92590.33,92789.78,303.98427
2025-01-10 01:30:00,92789.78,93159.16,92763.55,93102.52,342.52047
2025-01-10 02:00:00,93102.52,93548.76,93033.5,93515.41,352.68881
2025-01-10 02:30:00,93515.41,93726.87,93252.6,93364.36,557.36915
2025-01-10 03:00:00,93364.36,93588.0,93312.58,93554.99,300.86377
2025-01-10 03:30:00,93555.0,93727.83,93429.68,93696.13,305.00757
2025-01-10 04:00:00,93696.13,93908.85,93529.59,93567.69,320.87693
2025-01-10 04:30:00,93567.7,93845.83,93500.0,93837.69,218.86256
2025-01-10 05:00:00,93837.69,93895.62,93642.85,93808.0,281.4501
2025-01-10 05:30:00,93808.0,94250.07,93808.0,93956.83,522.20223
2025-01-10 06:00:00,93956.83,94141.91,93880.65,93946.06,380.80568
2025-01-10 06:30:00,93946.06,94319.0,93733.83,94252.83,503.01976
2025-01-10 07:00:00,94252.83,94366.49,94070.0,94356.71,261.85986
2025-01-10 07:30:00,94356.72,95000.0,94272.0,94492.63,1113.20666
2025-01-10 08:00:00,94492.62,94766.12,94388.5,94692.73,396.75721
2025-01-10 08:30:00,94692.73,94735.96,94468.76,94680.01,390.16923
2025-01-10 09:00:00,94680.0,94958.64,94582.03,94941.24,336.13575
2025-01-10 09:30:00,94941.24,95000.55,94771.45,94793.08,414.58732
2025-01-10 10:00:00,94793.07,94981.53,94781.25,94788.99,254.30361
2025-01-10 10:30:00,94788.99,95293.4,94757.57,95215.73,345.03322
2025-01-10 11:00:00,95215.73,95267.16,94802.34,94804.45,324.38104
2025-01-10 11:30:00,94803.89,95083.46,94600.49,95073.95,385.19995
2025-01-10 12:00:00,95073.95,95117.26,94737.19,94776.87,373.10314
2025-01-10 12:30:00,94776.87,95063.67,94702.49,95023.44,212.57875
2025-01-10 13:00:00,95023.44,95046.0,94733.49,94818.18,300.06863
2025-01-10 13:30:00,94818.18,94834.77,92715.85,93557.23,4136.53868
2025-01-10 14:00:00,93557.23,94680.76,93379.93,94409.6,1285.52447
2025-01-10 14:30:00,94409.59,94568.0,93570.0,94115.63,1752.06263
2025-01-10 15:00:00,94115.62,94115.62,92206.02,93269.55,2546.98658
2025-01-10 15:30:00,93269.55,94524.0,93035.04,93730.92,1401.24613
2025-01-10 16:00:00,93730.93,94014.21,93344.7,93424.25,1098.83801
2025-01-10 16:30:00,93424.25,94062.94,93177.4,93645.05,1068.10409
2025-01-10 17:00:00,93645.06,94363.64,93318.07,94363.64,886.91659
2025-01-10 17:30:00,94363.63,95836.0,94045.45,95793.05,1728.7688
2025-01-10 18:00:00,95793.04,95793.04,94832.0,94962.27,1264.01534
2025-01-10 18:30:00,94962.28,95135.5,94581.87,94861.62,725.45431
2025-01-10 19:00:00,94861.62,95188.06,94373.85,94984.52,641.42476
2025-01-10 19:30:00,94984.52,95386.74,94942.75,95327.06,547.06949
2025-01-10 20:00:00,95327.07,95442.15,94790.97,94925.58,490.33651
2025-01-10 20:30:00,94924.84,94985.63,94586.02,94672.05,560.40549
2025-01-10 21:00:00,94669.06,94917.6,94603.72,94872.0,276.21406
2025-01-10 21:30:00,94871.99,94923.05,94613.25,94613.26,167.54742
2025-01-10 22:00:00,94613.26,94818.19,94586.03,94803.53,158.24729
2025-01-10 22:30:00,94803.54,94955.54,94600.13,94767.7,184.47543
2025-01-10 23:00:00,94767.69,94894.81,94657.39,94876.21,157.45811
2025-01-10 23:30:00,94876.21,94890.12,94695.86,94726.11,142.58776
2025-01-11 00:00:00,94726.1,94746.37,94360.65,94496.8,231.88996
2025-01-11 00:30:00,94496.81,94616.0,94379.19,94600.69,128.27337
2025-01-11 01:00:00,94600.7,94696.97,94516.26,94526.42,136.06097
2025-01-11 01:30:00,94526.43,94575.76,94214.38,94424.26,199.73028
2025-01-11 02:00:00,94424.26,94495.9,94212.0,94275.48,174.02699
2025-01-11 02:30:00,94275.47,94483.18,94180.0,94424.24,130.37958
2025-01-11 03:00:00,94424.24,94429.84,94106.49,94161.94,156.7938
2025-01-11 03:30:00,94161.95,94272.73,94126.35,94206.95,118.67876
2025-01-11 04:00:00,94206.96,94316.09,94071.21,94071.21,133.18473
2025-01-11 04:30:00,94071.22,94097.4,93831.73,94063.29,276.21985
2025-01-11 05:00:00,94063.29,94212.1,94013.51,94189.66,114.40787
2025-01-11 05:30:00,94189.65,94381.08,94151.51,94366.69,120.73318
2025-01-11 06:00:00,94366.7,94441.87,94322.4,94406.52,80.62905
2025-01-11 06:30:00,94406.52,94419.5,94216.25,94216.25,69.97234
2025-01-11 07:00:00,94216.26,94333.34,94169.74,94187.88,97.97204
2025-01-11 07:30:00,94187.87,94275.02,94151.51,94246.36,96.4406
2025-01-11 08:00:00,94246.36,94408.34,94202.0,94357.86,91.52141
2025-01-11 08:30:00,94357.86,94361.94,94031.22,94074.79,135.40357
