datetime,open,high,low,close,volume,15m_rsi,15m_sma_20,15m_bb_percent,15m_macd_diff,15m_ema_13,15m_elder_bull,15m_elder_bear,15m_force_index,15m_roc,15m_price_sma_diff
2025-01-03 22:30:00,98460.38,98485.83,98398.44,98408.56,65.30484,57.444143916246524,98443.146,0.45508606917789496,-67.06512367956137,98370.99955112011,114.83044887988945,27.440448879890027,1475.250224682593,-0.29349057222201275,-34.58599999999569
2025-01-03 22:45:00,98408.55,98408.56,98250.0,98296.37,77.95201,53.53621161313054,98456.6645,0.2657073657028876,-69.48294271800646,98360.33818667439,48.22181332561013,-110.33818667438754,15.15219231362542,-0.2998620273590116,-160.2945000000036
2025-01-03 23:00:00,98296.37,98382.19,98272.72,98277.76,99.08032,52.89340592393632,98454.35949999999,0.24496523988681876,-70.6416599044095,98348.54130286377,33.64869713623193,-75.82130286376923,-250.42451447404355,-0.2049156190381059,-176.59949999999662
2025-01-03 23:15:00,98277.76,98294.32,98101.0,98101.01,72.08646,47.10811105999167,98435.3235,0.05834324524303057,-80.88157329707747,98313.17968816895,-18.859688168944558,-212.17968816895154,-2034.8326988348945,-0.5243257094109223,-334.31350000000384
2025-01-03 23:30:00,98101.01,98184.6,98067.99,98174.18,85.56841,49.56731406091868,98422.43250000001,0.18594930649633026,-80.14295535160454,98293.3225898591,-108.72258985909866,-225.33258985909924,-849.7079476156453,-0.28410253774635663,-248.25250000001688
2025-01-03 23:45:00,98174.19,98183.96,98114.89,98174.18,57.52708,49.56731406091868,98404.7425,0.2162512329504355,-77.04880268112612,98276.30221987923,-92.34221987922501,-161.412219879232,-728.3210979562674,-0.13969878606292635,-230.5625
2025-01-04 00:00:00,98174.17,98288.0,98016.69,98111.11,184.50531,47.3657619318496,98365.298,0.14340410802685252,-76.4898173254484,98252.70333132506,35.29666867494234,-236.01333132505533,-2286.6680699194585,-0.09680653498587609,-254.18799999999464
2025-01-04 00:15:00,98111.12,98155.99,98094.01,98094.02,72.42027,46.759710728248606,98335.1065,0.14604457814318475,-74.44045671602993,98230.0342839929,-74.04428399290191,-136.0242839929124,-2136.810119116643,-0.1836285473095272,-241.08649999999034
2025-01-04 00:30:00,98094.02,98094.02,97887.2,97986.21,122.23577,43.02016753170462,98299.5055,0.025278843813334253,-77.18426224341889,98195.2022434225,-101.18224342248868,-308.00224342249567,-3714.157011199939,-0.34514924803901015,-313.2954999999929
2025-01-04 00:45:00,97986.2,98055.56,97902.01,97950.01,85.98186,41.81104052375706,98267.4055,0.025972803197169665,-78.04259517422118,98160.17478007643,-104.61478007643018,-258.1647800764331,-3628.212199885805,-0.3283617932548941,-317.3954999999987
2025-01-04 01:00:00,97950.01,98005.69,97828.43,97888.78,104.25742,39.77471469411716,98237.86649999999,0.01263364054692434,-79.09363644316278,98121.40409720837,-115.71409720837255,-292.97409720838186,-4021.8507179877724,-0.491550825318464,-349.08649999999034
2025-01-04 01:15:00,97888.78,97961.8,97800.0,97960.15,71.12691,43.244483176972494,98204.96949999999,0.13166263140940615,-71.56787362630207,98098.36779760718,-136.56779760717473,-298.36779760717764,-2722.110963032424,-0.5080419665292758,-244.8194999999978
2025-01-04 01:30:00,97960.15,98095.06,97909.09,98060.11,65.45458,47.782181217926556,98185.2805,0.30277471057393246,-57.07318442213179,98092.90239794902,2.15760205098195,-183.8123979490192,-1398.5465659134466,-0.3540850511378249,-125.1704999999929
2025-01-04 01:45:00,98060.11,98090.33,98021.05,98040.0,51.25968,46.96859131281105,98171.70449999999,0.2927845166481164,-46.50284829093286,98085.34491252773,4.985087472276064,-64.29491252772277,-1346.0159371829586,-0.26081329351225824,-131.70449999999255
2025-01-04 02:00:00,98040.0,98042.02,97848.48,97922.75,129.99687,42.4321048435465,98157.533,0.14977092685774027,-45.03959359059225,98062.11706788091,-20.09706788090989,-213.63706788091804,-3331.1755186568216,-0.36123126941435657,-234.7829999999958
2025-01-04 02:15:00,97922.75,97944.02,97874.46,97900.67,43.84695,41.61692584470142,98138.8425,0.15823243705916842,-43.185005917046205,98039.05320104079,-95.03320104078739,-164.59320104078506,-2993.599109705858,-0.20421808093514685,-238.17250000000058
2025-01-04 02:30:00,97900.67,98184.0,97874.64,98141.1,101.14015,52.35144131261485,98129.6185,0.5169952937325387,-24.331156574998502,98053.63131517783,130.3686848221696,-178.99131517783098,907.9330866093735,-0.033695213955428197,11.481500000008964
2025-01-04 02:45:00,98141.11,98314.15,98141.11,98304.51,93.91761,58.00323135424142,98131.209,0.754292639396047,-0.6706301262902912,98089.47112729528,224.67887270470965,51.63887270471605,2970.6678813936,0.13275384627607967,173.3009999999922
2025-01-04 03:00:00,98304.51,98304.51,98111.2,98168.66,89.88892,52.43493105238475,98121.0255,0.5737304946518245,5.665758946106463,98100.78382339596,203.72617660403193,10.416176604034263,801.7996437660555,0.058657984809266664,47.634500000000116
2025-01-04 03:15:00,98168.67,98168.67,98052.97,98086.8,49.26023,49.359953277714425,98102.347,0.4725434468601885,4.244152608580736,98098.7861343394,69.88386566059489,-45.8161343394022,111.19363354232922,-0.007360285570925898,-15.546999999991385
2025-01-04 03:30:00,98086.8,98246.97,98078.48,98246.96,56.71133,54.9290526772557,98094.267,0.7987095236810531,13.469985713616452,98119.95382943378,127.01617056621762,-41.473829433787614,1392.8640591505962,0.2661088738915404,152.6929999999993
2025-01-04 03:45:00,98246.96,98269.39,98196.0,98200.0,78.82802,53.08562330027124,98089.44850000001,0.7269922062848294,15.637178817695451,98131.38899665754,138.00100334246235,64.61100334246294,665.0600765290104,0.2552220260110287,110.55149999998685
2025-01-04 04:00:00,98200.01,98200.01,97918.27,97933.46,105.66465,44.04946170043439,98072.2335,0.2064933311680952,-0.7821776405641039,98103.11342570647,96.89657429352519,-184.8434257064655,-3453.3564788321796,0.04564363760587022,-138.7734999999957
2025-01-04 04:15:00,97933.46,97972.0,97900.0,97948.87,50.74721,44.63621798096793,98064.6265,0.26077330443738744,-9.995320431505846,98081.07865060554,-109.07865060554468,-181.07865060554468,-2848.303480984806,-0.011514886410442243,-115.75650000000314
2025-01-04 04:30:00,97948.87,98012.91,97862.87,97999.99,80.72094,46.63552108623762,98055.91699999999,0.3825293243867119,-11.907069802187982,98069.4945576619,-56.58455766190309,-206.62455766191124,-1851.9094904440053,-0.06130933363219288,-55.92699999998149
2025-01-04 04:45:00,98000.0,98001.01,97932.01,98001.0,67.36677,46.676493052512555,98047.258,0.4006269859107727,-12.31299468080263,98059.70962085307,-58.69962085307634,-127.69962085307634,-1577.6309292806266,-0.0397796817625459,-46.25800000000163
2025-01-04 05:00:00,98001.0,98055.56,97988.76,98034.37,45.84467,48.09446526212815,98043.421,0.48040360968165025,-9.660615280874865,98056.08967501692,-0.5296750169218285,-67.32967501692474,-1133.7069911119963,0.11398781182104807,-9.051000000006752
2025-01-04 05:15:00,98034.38,98164.75,98034.38,98143.44,63.0241,52.537066954420645,98045.892,0.7083608743492784,-0.37737647197822,98068.56829287166,96.18170712834399,-34.188292871651356,10.256662904065879,0.24797583101321377,97.54799999999523
2025-01-04 05:30:00,98143.45,98196.51,98129.0,98186.51,55.56697,54.203953117264405,98055.90699999999,0.7720033360559171,8.364208140517341,98085.41710817571,111.0928918242862,43.58289182429144,350.68705361771066,0.046270115170900815,130.6030000000028
2025-01-04 05:45:00,98186.51,98186.51,98063.34,98126.21,85.54213,51.47810863357518,98064.71699999999,0.6298445369123119,9.69215045504206,98091.24466415061,95.26533584938443,-27.904664150613826,-436.29544532753425,-0.18137519835050128,61.493000000016764
2025-01-04 06:00:00,98126.21,98140.98,98061.79,98063.32,63.05609,48.725914418372696,98073.444,0.47726561298400555,6.116374352156123,98087.25542641482,53.724573585175676,-25.465426414826652,-940.481453152167,-0.10730512161416536,-10.123999999996158
2025-01-04 06:15:00,98063.32,98090.91,98047.79,98073.02,45.21603,49.17723960277025,98079.0875,0.4859887928696232,4.273074400223091,98085.22179406985,5.6882059301569825,-37.43179406985291,-743.4704611304477,-0.014048781283515046,-6.067499999990105
2025-01-04 06:30:00,98073.03,98093.56,98039.91,98055.49,51.74203,48.348966225737435,98078.85650000001,0.44606405553325673,1.864791578791662,98080.97439491702,12.585605082975235,-41.064394917018944,-766.8372218118037,-0.1948864371986687,-23.366500000003725
2025-01-04 06:45:00,98055.48,98209.7,98041.67,98127.54,51.90923,51.93239510863108,98083.2335,0.602167067439871,4.941170692865997,98087.6266242146,122.07337578540319,-45.95662421459565,-122.99475848163243,-0.07378818737271528,44.3064999999915
2025-01-04 07:00:00,98127.53,98233.44,98095.17,98228.83,68.26233,56.50131143593574,98098.5375,0.8065285894317266,13.148727338446886,98107.79853504109,125.64146495891328,-12.6285350410908,882.3318364015373,0.3016027412898465,130.29249999999593
2025-01-04 07:15:00,98228.84,98350.04,98156.0,98193.71,220.45355,54.56468871226106,98113.18950000001,0.7057440342536944,15.406816840944904,98120.0716014638,229.96839853619167,35.928398536198074,-349.76252251282114,0.24996715122901475,80.52049999999872
2025-01-04 07:30:00,98193.71,98291.04,98169.92,98291.03,105.534,58.78085517003113,98120.68600000002,0.9049569573053039,22.234418959416523,98144.49422982612,146.54577017387783,25.425770173882484,1167.4276778460392,0.2969796221407712,170.34399999998277
2025-01-04 07:45:00,98291.03,98323.28,98223.51,98271.88,60.21153,57.64726950854634,98119.0545,0.8726828872136297,24.084668831062746,98162.69219699383,160.58780300617218,60.817803006168106,835.9307525109408,0.27640534280262924,152.8255000000063
2025-01-04 08:00:00,98271.87,98306.22,98213.84,98248.99,61.35765,56.25087094707601,98123.071,0.7972599576038826,22.42464569130075,98175.02045456614,131.1995454338612,38.81954543385655,515.8725580808116,0.2189232204991065,125.91900000000896
2025-01-04 08:15:00,98248.99,98250.0,98112.55,98185.85,76.26064,52.47492356215398,98128.02350000001,0.635867253600904,16.031701317096413,98176.56753248526,73.43246751473635,-64.01753248526074,-245.69449444501214,0.043212261563282776,57.826499999995576
2025-01-04 08:30:00,98185.85,98270.07,98136.76,98136.76,55.24498,49.68254889420801,98122.5135,0.5346136996457753,7.867480999449121,98170.88074213023,99.18925786977343,-34.120742130238796,-598.0204335529548,-0.05066887498089097,14.24649999999383
2025-01-04 08:45:00,98136.76,98136.77,97905.26,97906.07,110.81251,39.14157778311352,98107.817,0.04731759056517416,-12.586178174352206,98133.05063611164,3.7193638883618405,-227.79063611164747,-4164.494361888053,-0.22434373038559158,-201.74699999998847
2025-01-04 09:00:00,97906.08,97980.0,97833.34,97850.0,98.91645,37.08223282294753,98103.644,-0.03213495415711875,-28.497878023417986,98092.61483095284,-112.6148309528362,-259.2748309528397,-4361.887360404145,-0.21753291648702794,-253.64400000000023
2025-01-04 09:15:00,97850.0,97950.0,97713.11,97873.39,162.69727,38.53502284018183,98099.87000000001,0.047239371290710534,-35.59274416568966,98061.29699795958,-111.29699795958004,-348.18699795957946,-3195.119288160709,-0.20355241431333984,-226.48000000001048
2025-01-04 09:30:00,97873.39,97899.07,97777.72,97804.33,111.14041,35.89931797435267,98090.08700000001,-0.012752623200928915,-42.60828510043805,98024.5874268225,-125.5174268224946,-246.86742682250042,-3835.1532062234282,-0.25614068115921246,-285.75700000001234
2025-01-04 09:45:00,97804.33,97804.34,97532.58,97690.37,299.03737,32.00869077635612,98074.5555,-0.08711209344656251,-51.974640488349934,97976.84208013357,-172.5020801335777,-444.26208013357245,-8155.602560363212,-0.44551203464389133,-384.18550000000687
2025-01-04 10:00:00,97690.37,97751.88,97633.28,97708.93,95.95672,33.276982946047326,98058.28349999999,0.019949668761929107,-53.74786347787742,97938.56892582879,-186.6889258287847,-305.2889258287905,-6736.094091282786,-0.5292743484779455,-349.35349999999744
2025-01-04 10:15:00,97708.93,97762.33,97600.0,97736.17,98.38497,35.18787426660029,98037.92000000001,0.11050091198577647,-49.99246332941927,97909.65479356753,-147.32479356753174,-309.6547935675335,-5390.936852128029,-0.4659565261359491,-301.75000000001455
2025-01-04 10:30:00,97736.17,97848.49,97736.16,97824.65,78.11258,41.08955003351027,98019.827,0.25084913381308405,-38.946556918024555,97897.51125162932,-49.02125162931043,-161.35125162931217,-3633.4600049097853,-0.47448887248409616,-195.1770000000106
2025-01-04 10:45:00,97824.66,97859.6,97789.31,97789.32,58.23133,39.541258377164205,98002.98250000001,0.23345851886832525,-31.722644964157226,97882.05535853942,-22.45535853941692,-92.74535853942507,-3408.2961311939953,-0.49104586174600273,-213.66250000000582
2025-01-04 11:00:00,97789.32,97789.32,97711.54,97771.74,64.1387,38.75864036603646,97988.4035,0.23707220376602947,-26.06790863603574,97866.29602160523,-76.97602160522365,-154.75602160523704,-3082.476447594869,-0.48575562965074753,-216.6634999999951
2025-01-04 11:15:00,97771.74,97781.02,97723.98,97758.89,75.09778,38.16404342070782,97972.697,0.2465273491490231,-21.331860225836635,97850.95230423305,-69.93230423305067,-126.97230423305882,-2779.9807369385217,-0.43484880968083117,-213.8070000000007
2025-01-04 11:30:00,97758.89,97849.1,97758.88,97839.75,54.46528,43.987178715546676,97961.91,0.3558633427604791,-11.390926187461986,97849.35197505691,-0.2519750569044845,-90.47197505690565,-1753.6888401187286,-0.30264907869385005,-122.16000000000349
2025-01-04 11:45:00,97839.76,97923.07,97832.0,97889.39,85.40942,47.27006437912244,97950.0025,0.42746594600833354,-0.6752161011074946,97855.07169290593,67.99830709407979,-23.071692905927193,-897.4870617017748,-0.01703673735449453,-60.61250000000291
2025-01-04 12:00:00,97889.4,97927.57,97804.0,97840.0,72.55802,44.4769105242623,97930.56100000002,0.3867752690706316,3.646049078835304,97852.91859391937,74.65140608063666,-48.91859391937032,-1281.2232825729438,-0.010219724067450179,-90.56100000001607
2025-01-04 12:15:00,97840.0,98016.97,97800.0,97921.89,113.96983,49.77594744975771,97916.97,0.5064522641755191,12.102545033748456,97862.77165193089,154.1983480691124,-62.771651930888765,235.09281189461004,0.049553816415268744,4.919999999998254
2025-01-04 12:30:00,97921.9,97993.49,97867.43,97867.43,89.34402,46.591312091962806,97895.79000000001,0.4583791155153514,13.978497424268511,97863.43713022648,130.05286977352807,3.9928697735158494,-493.58835111898736,0.06451657099434276,-28.360000000015134
2025-01-04 12:45:00,97867.43,97897.98,97801.49,97888.12,60.92505,47.95369020151079,97876.602,0.5196012580937518,16.39558968346398,97866.96325447984,31.01674552015902,-65.47325447983167,-242.99868888768324,0.20242527487612139,11.517999999996391
2025-01-04 13:00:00,97888.12,97967.35,97860.0,97896.0,81.58543,48.492587359051626,97858.9525,0.57730477421209,18.170276819574703,97871.11136098273,96.238639017276,-11.11136098272982,-116.44270641795997,0.19145640014685147,37.04750000000058
2025-01-04 13:15:00,97896.01,97928.48,97770.74,97849.51,104.15238,45.49936294774889,97842.1355,0.5197284075081564,15.938104719662157,97868.02545227091,60.45454772908124,-97.28545227090945,-791.5286263869008,0.11596525626080549,7.374499999990803
2025-01-04 13:30:00,97849.51,97876.32,97750.0,97876.31,136.11297,47.51074362162011,97829.11299999998,0.6803234673728963,15.952395442940244,97869.20895908936,7.111040910647716,-119.20895908935927,-157.33488033157275,0.05280877570224222,47.19700000001467
2025-01-04 13:45:00,97876.32,98068.46,97876.32,97973.05,141.34976,54.09635154888368,97832.462,0.996550363674498,21.80102507060632,97884.04339350517,184.41660649483674,-7.723393505162676,1818.5952143444717,0.1878835030246615,140.58800000000338
2025-01-04 14:00:00,97973.05,97980.0,97858.14,97867.13,71.97678,47.12477062118198,97833.31850000001,0.6188999329612311,18.016933768818667,97881.62719443301,98.37280556699261,-23.48719443300797,469.68439263813667,0.09756397912116468,33.81149999999616
2025-01-04 14:15:00,97867.13,98013.32,97828.38,98000.0,100.86812,54.9652820284167,97839.649,1.004142904379082,23.591563630713935,97898.53759522829,114.78240477171494,-70.15759522828739,2317.2076371754783,0.2466374157889892,160.3509999999951
2025-01-04 14:30:00,98000.01,98080.15,97940.64,98059.98,98.36556,57.99340700443956,97852.43149999999,1.0619881993393383,30.034387839186355,97921.60079590997,158.54920409002807,19.03920409003331,2829.03030169321,0.22509256207215975,207.54850000000442
2025-01-04 14:45:00,98059.99,98059.99,97999.89,98035.04,58.23114,56.29830310108803,97869.66500000001,0.9463008188233338,31.19578549649995,97937.80639649426,122.18360350574949,62.08360350574367,2217.4138826513035,0.14879038473934117,165.37499999998545
2025-01-04 15:00:00,98035.05,98044.72,97925.6,97997.81,88.10382,53.77161268715032,97884.109,0.819765260339799,28.13058433174126,97946.37833985222,98.3416601477802,-20.77833985221514,1432.0540110440259,0.16129394930498536,113.70100000000093
2025-01-04 15:15:00,97997.81,98152.02,97625.6,97832.06,174.30565,44.249915644844194,97888.90349999999,0.32917269516843145,14.31095437241229,97930.04714844476,221.9728515552415,-304.44714844475675,-2899.8339173194067,-0.0917363829476757,-56.843499999988126
2025-01-04 15:30:00,97832.07,97832.07,97568.34,97637.63,283.40708,36.1609110284076,97879.5525,-0.11146510695202316,-7.387803527224531,97888.27327009552,-56.20327009551693,-319.9332700955274,-10357.406009759208,-0.23480743287116906,-241.92250000000058
2025-01-04 15:45:00,97637.63,97737.5,97514.79,97657.94,191.9677,37.447264356198794,97872.9835,0.004854812917568024,-19.166518004334588,97855.36851722474,-117.86851722473511,-340.5785172247415,-8320.796010222242,-0.23514600137380615,-215.04349999999977
2025-01-04 16:00:00,97657.95,97800.0,97623.99,97780.29,129.81106,44.67899716011302,97873.411,0.2848259890538034,-17.554442983621218,97844.64301476406,-44.64301476406399,-220.65301476405875,-4863.19898147637,-0.11819686197598103,-93.12099999999919
2025-01-04 16:15:00,97780.29,97874.68,97703.11,97703.12,75.52066,41.42589866771356,97870.6225,0.12533424484329508,-20.326678323226474,97824.42544122634,50.254558773653116,-121.31544122633932,-5001.0176030082985,-0.14960728980656054,-167.50250000000233
2025-01-04 16:30:00,97703.11,97703.11,97549.99,97636.42,311.86651,38.7965458026638,97860.456,0.04395754607036883,-24.987089749333883,97797.56752105115,-94.45752105115389,-247.57752105114923,-7258.228833578412,-0.24509505926408487,-224.03600000000733
2025-01-04 16:45:00,97636.41,97729.14,97622.66,97704.6,57.92078,42.793577311641315,97851.2165,0.21175926700211462,-21.92198977085871,97784.28644661528,-55.14644661528291,-161.62644661527884,-5657.190603010005,-0.27400392250725797,-146.61649999998917
2025-01-04 17:00:00,97704.6,97801.27,97687.77,97774.69,56.63737,46.65078826741697,97847.95099999999,0.3571855156129902,-14.003510130783013,97782.91552567025,18.35447432975343,-95.14552567024657,-4281.918622108605,-0.09445459369249136,-73.26099999998405
2025-01-04 17:15:00,97774.69,97826.81,97774.69,97780.29,48.93823,46.95851197092755,97840.871,0.38156280149709465,-7.541810239207507,97782.54045057451,44.26954942548764,-7.850450574507704,-3631.065377807437,-0.22419387755102693,-60.58100000000559
2025-01-04 17:30:00,97780.28,97909.1,97752.02,97877.01,67.34654,52.09778278807894,97841.35,0.5696526466519081,3.500330180912897,97796.03610049245,113.06389950755693,-44.01610049244482,-2181.8049882920777,-0.1865898810095629,35.65999999998894
2025-01-04 17:45:00,97877.0,98049.99,97865.89,98016.26,78.52491,58.35413626089171,97847.757,0.8160898782832605,19.540742021002373,97827.49665756496,222.49334243504563,38.39334243503981,-308.0337446074955,-0.019156415910065255,168.50299999999697
2025-01-04 18:00:00,98016.26,98084.16,97962.67,98065.12,67.06059,60.31279647808014,97856.213,0.8698936551355242,32.060092724084974,97861.4428493414,222.7171506586019,101.22715065859666,204.05399425072366,0.06868520837353169,208.90699999999197
2025-01-04 18:15:00,98065.13,98139.13,98042.19,98057.28,75.16593,59.826581093001884,97866.60149999999,0.8225122316086517,38.02469249481522,97889.41958514978,249.7104148502258,152.77041485022346,90.71758204351494,0.23021083272702342,190.67850000000908
2025-01-04 18:30:00,98057.27,98098.39,97976.74,98046.4,38.99403,59.11436825122832,97875.106,0.7800279653562198,39.28755552796657,97911.84535869981,186.54464130019187,64.89464130019769,17.15006369441544,0.41866030545803856,171.2939999999944
2025-01-04 18:45:00,98046.4,98064.01,97909.85,97961.56,55.99742,53.74177379506072,97874.53150000001,0.6425967777158779,32.72776099272779,97918.94745031412,145.06254968587018,-9.09745031411876,-663.9886758047588,0.3109014996630027,87.0284999999858
2025-01-04 19:00:00,97961.56,98123.44,97931.23,98123.44,67.66742,61.02119354879128,97887.347,0.8645715227070337,37.27925234242721,97948.16067169783,175.2793283021747,-16.930671697831713,995.7242706816804,0.3509398468750796,236.09300000000803
2025-01-04 19:15:00,98123.43,98350.0,98123.43,98167.17,147.40616,62.72753848259967,97895.7055,0.8956588024176602,40.93146178892232,97979.44771859814,370.5522814018623,143.9822814018553,1774.3452858413546,0.47495924388085353,271.46450000000186
2025-01-04 19:30:00,98167.17,98264.24,98119.58,98140.97,51.46608,61.004454921736496,97899.75499999999,0.8421520081301079,39.27250359452236,98002.52233022699,261.7176697730174,117.05766977301391,1328.2372027211825,0.5167641337115831,241.21500000001106
2025-01-04 19:45:00,98140.98,98200.0,98093.66,98166.26,63.94202,62.08705447068642,97906.31599999999,0.8542294555412306,37.568035277366356,98025.91342590885,174.08657409115403,67.74657409115753,1369.5024145895266,0.4725059004386579,259.94400000000314
2025-01-04 20:00:00,98166.26,98490.0,98166.25,98292.5,130.83903,67.01042386923667,97921.0505,0.9615631250223103,42.281161153365446,98063.99722220759,426.0027777924115,102.25277779241151,3533.447662105407,0.5295951334644965,371.44950000000244
2025-01-04 20:15:00,98292.5,98466.21,98251.99,98456.37,52.40282,72.07906954772724,97952.266,1.04518502553307,53.074732264291534,98120.05047617794,346.1595238220616,131.93952382206044,4255.419440861742,0.6914276895681142,504.1039999999921
2025-01-04 20:30:00,98456.37,98671.02,98400.0,98543.99,169.97678,74.3484979069199,97997.584,1.0402216264001978,62.12652690066503,98180.61326529538,490.40673470462207,219.386734704618,5775.126015538876,0.681447052785951,546.4060000000027
2025-01-04 20:45:00,98543.98,98626.97,98521.98,98599.02,88.4761,75.68521053689682,98044.638,1.0093376693462697,67.39068316884489,98240.38565596748,386.58434403252613,281.5943440325209,5645.6565537475935,0.5945544137268748,554.3819999999978
2025-01-04 21:00:00,98599.02,98778.43,98539.98,98548.49,146.91134,71.97627662046068,98083.048,0.9069258584158473,63.11467572515345,98284.40056225784,494.02943774215237,255.57943774215528,3778.644187469391,0.4929071620980119,465.44200000001
2025-01-04 21:15:00,98548.5,98663.46,98502.77,98532.81,213.80465,70.81655353471729,98124.5325,0.854408537603622,55.16342833777733,98319.88762479243,343.5723752075719,182.88237520756957,2759.9154589735326,0.48495124482343266,408.2774999999965
2025-01-04 21:30:00,98532.81,98532.82,98363.63,98384.52,118.32024,60.833602286992466,98161.9375,0.7059376341345305,36.73684027134314,98329.12082125066,203.69917874934617,34.509178749343846,-140.88794796543493,0.34485712886960657,222.58250000000407
2025-01-04 21:45:00,98384.53,98407.92,98344.0,98362.43,57.33967,59.488286746912465,98194.829,0.6663002692734797,20.680522286981727,98333.87927535771,74.04072464228375,10.120724642285495,-301.7087140133205,0.4092115315435926,167.6009999999951
2025-01-04 22:00:00,98362.43,98406.27,98334.3,98340.54,51.36964,58.11672153633668,98223.12150000001,0.6252633206527791,6.917170830089248,98334.83080744947,71.43919255053333,-0.5308074494678294,-419.24767195427046,0.22125192512613834,117.41849999998522
2025-01-04 22:15:00,98340.54,98340.55,98266.33,98268.0,92.00653,53.69834829703486,98247.50700000001,0.5242544344582435,-7.9356263071734645,98325.2835492424,15.26645075759734,-58.953549242403824,-1312.8056739892904,0.10271254636351618,20.49299999998766
2025-01-04 22:30:00,98268.01,98448.47,98265.91,98408.11,93.5461,60.02062574281074,98274.062,0.6711512869379515,-9.103745613426412,98337.11589935064,111.3541006493615,-71.20589935063617,747.1300038663301,0.2722002849574438,134.04799999999523
2025-01-04 22:45:00,98408.1,98484.85,98359.53,98417.25,52.7852,60.400490167768346,98294.1115,0.6630688281257483,-9.970789379641872,98348.56362801483,136.2863719851739,10.966371985166916,709.3195358854215,0.25567847853224235,123.13850000000093
2025-01-04 23:00:00,98417.25,98419.14,98143.2,98174.99,108.61497,47.51400518968002,98299.605,0.33028587005546567,-26.624708201117528,98323.76739544129,95.37260455871001,-180.56739544129232,-3151.020773840986,-0.11955133911539005,-124.61499999999069
2025-01-04 23:15:00,98175.0,98272.56,98174.99,98240.0,36.10249,50.56215743929629,98308.741,0.4021646142800242,-32.63057186382922,98311.80062466397,-39.240624663972994,-136.81062466396543,-2365.585966878015,-0.21976231705474755,-68.74099999999453
2025-01-04 23:30:00,98240.0,98280.0,98208.0,98225.62,56.80214,49.87221120318196,98317.702,0.361629775326118,-36.6397161994454,98299.48910685483,-19.489106854831334,-91.48910685483133,-2144.332939209765,-0.3230739895959255,-92.08200000000943
2025-01-04 23:45:00,98225.61,98311.24,98212.26,98220.5,52.31162,49.61262737170915,98330.649,0.3128126382208593,-38.51272868124572,98288.20494873272,23.03505126728851,-75.94494873272197,-1876.261875665478,-0.38389833894901193,-110.14900000000489
2025-01-05 00:00:00,98220.51,98328.09,98154.18,98286.77,82.75449,53.02105419429121,98338.8155,0.4068816923253343,-34.30494737256953,98287.99995605662,40.09004394337535,-133.81995605662814,-824.775885956076,-0.26557484543903326,-52.0454999999929
2025-01-05 00:15:00,98286.77,98391.59,98199.51,98272.31,82.508,52.1914562231957,98344.0725,0.3671783882833169,-31.580233255575834,98285.75853376283,105.83146623717039,-86.24853376283136,-877.388713676712,-0.2643789413901826,-71.76249999999709
2025-01-05 00:30:00,98272.31,98343.9,98238.24,98254.75,53.97606,51.14490001380801,98349.7615,0.3153567869770348,-30.053767957142526,98281.32874322528,62.57125677471049,-43.08874322527845,-887.4502708085923,-0.13190083155358592,-95.01149999999325
2025-01-05 00:45:00,98254.75,98279.84,98200.36,98213.43,35.19497,48.67169510001159,98352.12000000001,0.2240632765219982,-30.80617071344748,98271.62892276453,8.211077235464472,-71.26892276453145,-968.4225407502572,-0.1514806008757612,-138.69000000001688
2025-01-05 01:00:00,98213.44,98298.56,98151.51,98282.07,53.75463,52.758492945523344,98351.5985,0.36196065316284903,-25.859877813782063,98273.12050522675,25.43949477325077,-121.61050522675214,-302.9739201858276,-0.05945665948141694,-69.5284999999858
2025-01-05 01:15:00,98282.07,98322.35,98213.61,98213.61,45.43956,48.6020208921902,98339.4605,0.25213280529148235,-26.291507543134493,98264.61900448008,57.73099551993073,-51.00900448007451,-704.0908283878938,-0.05534863841738859,-125.85050000000047
2025-01-05 01:30:00,98213.61,98213.62,98062.36,98150.53,89.61682,45.07801413814653,98319.7875,0.15922215041866347,-29.66802554978989,98248.32057526865,-34.700575268652756,-185.96057526864752,-1411.0819965610742,-0.2617467198587614,-169.25750000000698
2025-01-05 01:45:00,98150.53,98150.54,98050.0,98123.53,48.55146,43.62011989142047,98296.013,0.12005222692971462,-32.343179081355224,98230.49335023027,-79.9533502302802,-180.4933502302738,-1396.7687713380637,-0.29844361633758426,-172.48300000000745
2025-01-05 02:00:00,98123.53,98198.05,98123.52,98189.05,41.70561,48.01394640171832,98278.041,0.2768755589328357,-28.46036807513414,98224.57287162596,-26.522871625958942,-101.05287162595778,-806.8658658326019,0.01432136636835682,-88.99099999999453
2025-01-05 02:15:00,98189.06,98212.13,98154.32,98181.82,61.21923,47.57335941139086,98260.49149999999,0.2623930357134368,-25.24856342143819,98218.46531853655,-6.335318536541308,-64.14531853653898,-754.8300325564803,-0.059222312703575954,-78.67149999998219
2025-01-05 02:30:00,98181.81,98181.82,98105.41,98154.34,43.79473,45.85118189476419,98248.98250000001,0.20682963893297632,-23.86046176617898,98209.30455874561,-27.4845587456075,-103.894558745611,-818.922767962763,-0.07256762543214168,-94.6425000000163
2025-01-05 02:45:00,98154.33,98227.49,98154.33,98227.48,40.81722,50.94156740728528,98242.235,0.4517616328083115,-17.212472249650794,98211.9010503534,15.588949646611582,-57.57105035339191,-275.45216242522895,0.0071064594458345514,-14.755000000004657
